Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_42_697.jpg;15;0;0;0;97.54265;81.76463;0.0002841086;342.2839;-7.810265E-06
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_42_747.jpg;15;0;0;0;97.54265;81.76463;0.0002850968;344.0838;-7.387364E-06
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_42_798.jpg;15;0;0;0;97.54265;81.76463;0.0002876854;346.7838;-5.188275E-06
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_42_849.jpg;15;0;0;0;97.54265;81.76463;0.0002884091;348.5837;-4.128691E-06
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_42_897.jpg;15;0;0;0;97.54265;81.76463;0.0002887006;351.2837;-2.675142E-06
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_42_949.jpg;15;0;0;0;97.54265;81.76463;0.0002898774;353.0836;-2.89682E-06
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_42_998.jpg;15;0;0;0;97.54265;81.76463;0.0002897235;355.7835;-3.227706E-07
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_43_047.jpg;15;0;0;0;97.54265;81.76463;0.0002891531;357.5835;5.884415E-07
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_43_101.jpg;15;0;0;0;97.54265;81.76463;0.0002880526;0.2835007;2.834157E-06
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_43_151.jpg;15;0;0;0;97.54265;81.76463;0.0002883478;2.083511;3.922466E-06
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_43_199.jpg;15;0;0;0;97.54265;81.76463;0.0002871358;4.783562;4.556777E-06
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_43_248.jpg;15;0;0;0;97.54265;81.76463;0.0002859871;6.583565;5.708959E-06
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_43_297.jpg;15;0;0;0;97.54265;81.76463;0.0002853654;9.283592;8.478136E-06
